#SELECT ID, post_parent, post_mime_type, guid INTO OUTFILE '/tmp/result.txt' FROM wp_posts WHERE post_mime_type != '' and post_parent != ''
1691	285	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/D1-MinProvKatanga-2010-ContratTypeDecouverture.pdf
1692	358	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/D2-MinstMinRDC-2010-ContratModeleCession.pdf
1693	1140	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/D3-DuncanAllen-ContratModèleAmodiation.pdf
1694	1104	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/B5bis-Sicomines-Convention-Incl-Anx-2008-Consortium-Entreprises-Chinoises-RDC.pdf
1695	1110	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/B6bis-Sicomines-Avenant-3-2009-Consortium-Entreprises-Chinoises-RDC.pdf
1696	2948	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/B15-Sicomines-avenant-1.pdf
1697	2961	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/B16-Sicomines-avenant-2.pdf
1698	2955	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/B17-Sicomines-2008-Convention-JV-avenant-1.pdf
1699	2975	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/B18-2011-Sodifor-Prix-achat-parts-Sodimico-Sandro-Garetto.pdf
1706	1186	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/BanqueMondiale-2008-GrowthWithGovernanceAnnex3-MiningContracts.pdf
1714	1175	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/DuncanAllen-2005-Presentation-CapaciteContractuelleGecamines.pdf
1715	1172	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/DuncanAllen-2005-Presentation-ConformiteContratsLois.pdf
1716	1179	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/DuncanAllen-2005-Presentation-ValiditeSocietesDePartenariatGecamines.pdf
1717	665	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/DuncanAllen-2006-AMLLuiswishi.pdf
1718	631	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/DuncanAllen-2006-Analyse-RapFin.pdf
1719	596	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/DuncanAllen-2006-Beraca.pdf
1720	504	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/DuncanAllen-2006-CessabilitePartsSocialesGCM.pdf
1721	616	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/DuncanAllen-2006-ChabaraSwanepoel.pdf
1723	520	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/DuncanAllen-2006-CMSK.pdf
1724	689	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/DuncanAllen-2006-Comikat.pdf
1725	552	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/DuncanAllen-2006-EGMF-Shinkolobwe.pdf
1726	719	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/DuncanAllen-2006-EGMF-Zofwe.pdf
1727	783	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/DuncanAllen-2006-EtapesAssainissementGCM.pdf
1729	696	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/DuncanAllen-2006-FirstQuantumKananga.pdf
1730	536	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/DuncanAllen-2006-GEC.pdf
1731	686	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/DuncanAllen-2006-Harambee.pdf
1732	670	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/DuncanAllen-2006-ISCOR-KUMBAKamoto.pdf
1733	693	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/DuncanAllen-2006-ITAL-Terrazzo.pdf
1734	534	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/DuncanAllen-2006-KinrossForrest.pdf
1735	672	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/DuncanAllen-2006-KMT.pdf
1736	640	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/DuncanAllen-2006-ModalitesGecaminesHolding.pdf
1737	592	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/DuncanAllen-2006-PTM.pdf
1738	621	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/DuncanAllen-2006-Stanmarker.pdf
1739	514	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/DuncanAllen-2006-STL-GTL.pdf
1740	624	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/DuncanAllen-2006-wanepoelUZK.pdf
1741	680	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/DuncanAllen-2006-Zinc.pdf
1742	722	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/DuncanAllen-AccordsNonPrioritaires.pdf
1743	958	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/DuncanAllen-CahierDeChargesAppelDoffreGCM.pdf
1744	684	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/DuncanAllen-PZCE.pdf
1745	646	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/DuncanAllen-Tenke-Fungurume.pdf
1746	409	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/ErnstYoung-3GTL-RAPPORT-ok-revue-AOD.pdf
1747	1170	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/ErnstYoung-7SRM-RAPPORT-corrigé-MAN.pdf
1748	387	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/ErnstYoung-2006-NoteDesSynthesesKMC.pdf
1749	372	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/ErnstYoung-2006-NoteDesSyntheseSMKKCGM-Melkior-Cofiparinter.pdf
1750	1168	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/ErnstYoung-2006-NoteDesSynthesesMukondoMINING.pdf
1751	728	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/ErnstYoung-2006-NoteDesSynthseBossMining.pdf
1752	370	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/ErnstYoung-2006-NoteDeSynteseSTLGCM-GroupeForrest-OMG.pdf
1753	368	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/ErnstYoung-2006-NoteDeSyntheseCMSKGCM-EGMF.pdf
